id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
19206448,21409169,18000,18000,18000, 36 months,16.99,641.66,D,D3,Sales,10+ years,MORTGAGE,61279.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19206448,,debt_consolidation,Debt consolidation,470xx,IN,3.53,0.0,19931001T000000,4.0,,104.0,6.0,1.0,1284,13.7,12.0,w,0.0,0.0,18254.8,18254.8,18000.0,254.85,0.0,0.0,0.0,20140701T000000,18254.8,,20140801T000000,0.0,,1,0,Fully Paid,1,11,3,0.6,1.0,0.0,1.0,0,12.5653,20170601T000000,1,0,1
19166520,21369227,5400,5400,5400, 36 months,17.57,194.07,D,D4,Personal Trainer,8 years,RENT,50000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19166520,,small_business,Business,908xx,CA,19.54,0.0,19950101T000000,0.0,,,7.0,0.0,8156,89.6,24.0,w,0.0,0.0,5821.61,5821.61,5399.99,421.62,0.0,0.0,0.0,20150101T000000,157.19,,20150101T000000,0.0,,1,0,Fully Paid,1,9,3,0.8,1.0,1.0,1.0,0,4.65768,20170601T000000,1,1,1
19076568,21279259,3600,3600,3600, 36 months,10.15,116.42,B,B2,,,MORTGAGE,52650.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19076568,,home_improvement,Home improvement,847xx,UT,22.13,0.0,19770601T000000,5.0,,69.0,9.0,1.0,1240,11.0,47.0,w,0.0,0.0,3771.67,3771.67,3600.0,171.67,0.0,0.0,0.0,20141201T000000,3189.57,,20150201T000000,0.0,65.0,1,0,Fully Paid,1,0,5,0.4,1.0,0.0,1.0,1,2.65345,20170601T000000,1,0,0
19066472,21269164,2600,2600,2600, 36 months,23.43,101.23,F,F1,Field Supervisor,10+ years,MORTGAGE,76000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19066472,,vacation,Vacation,925xx,CA,14.75,0.0,20030101T000000,1.0,,104.0,15.0,1.0,8533,36.9,21.0,f,0.0,0.0,2797.07,2797.07,2600.0,197.07,0.0,0.0,0.0,20141001T000000,2493.38,,20141101T000000,0.0,,1,0,Fully Paid,1,11,1,0.2,1.0,0.0,1.0,0,1.59837,20170601T000000,1,0,1
18485002,20647686,6000,6000,6000, 36 months,22.15,229.61,E,E5,Paralegal,2 years,MORTGAGE,45000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18485002,,other,Other,329xx,FL,15.71,0.0,19891101T000000,0.0,39.0,,13.0,0.0,18465,49.8,15.0,w,0.0,0.0,6110.75,6110.75,6000.0,110.75,0.0,0.0,0.0,20140701T000000,6110.75,,20140801T000000,0.0,39.0,1,0,Fully Paid,1,3,2,1.0,1.0,1.0,1.0,0,6.12293,20170601T000000,0,1,0
19085681,21288423,35000,35000,35000, 60 months,19.52,917.97,E,E2,Information Systems Security Manager,10+ years,RENT,210204.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19085681,,other,Other,093xx,NY,2.62,0.0,19980301T000000,0.0,48.0,,4.0,0.0,15520,39.9,17.0,w,0.0,0.0,35569.3,35569.3,35000.0,569.33,0.0,0.0,0.0,20140701T000000,35569.3,,20140601T000000,0.0,48.0,1,0,Fully Paid,1,11,2,0.4,1.0,1.0,1.0,0,5.24045,20190601T000000,0,1,0
19076399,21279100,12950,12950,12950, 60 months,19.52,339.65,E,E2,manager,3 years,RENT,36000.0,Source Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19076399,,debt_consolidation,Debt consolidation,993xx,WA,27.57,0.0,20021001T000000,1.0,,,10.0,0.0,12904,72.5,17.0,f,0.0,0.0,679.3,679.3,260.09,419.21,0.0,0.0,0.0,20140801T000000,339.65,,20150101T000000,0.0,,1,0,Charged Off,1,4,2,0.4,1.0,1.0,1.0,0,11.3217,20190601T000000,1,1,1
17755464,19887933,6500,6500,6500, 36 months,12.49,217.42,B,B5,Analyst,2 years,RENT,65000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17755464,,debt_consolidation,Debt consolidation,606xx,IL,27.66,0.0,20061101T000000,3.0,,,18.0,0.0,7066,38.6,32.0,w,0.0,0.0,6940.28,6940.28,6500.0,440.28,0.0,0.0,0.0,20150101T000000,5635.76,,20150201T000000,0.0,,1,0,Fully Paid,1,3,5,1.0,1.0,1.0,1.0,0,4.01391,20170601T000000,1,1,1
19196307,15140780,5500,5500,5500, 36 months,19.52,203.06,E,E2,Part time,10+ years,RENT,30000.0,Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19196307,,debt_consolidation,Debt consolidation,913xx,CA,24.2,0.0,20020401T000000,1.0,37.0,,12.0,0.0,17557,69.4,26.0,w,0.0,0.0,609.18,609.18,346.35,262.83,0.0,0.0,0.0,20141001T000000,203.06,,20150101T000000,0.0,45.0,1,0,Charged Off,1,11,2,0.4,1.0,1.0,1.0,0,8.1224,20170601T000000,0,1,0
19206365,21409088,8500,8500,8500, 36 months,10.15,274.88,B,B2,Commercial Insurance Underwriter,9 years,OWN,74000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19206365,,debt_consolidation,Debt consolidation,119xx,NY,22.2,0.0,19951001T000000,0.0,,,11.0,0.0,47812,80.8,23.0,w,0.0,0.0,8571.9,8571.9,8500.0,71.9,0.0,0.0,0.0,20140701T000000,8571.9,,20150201T000000,0.0,,1,0,Fully Paid,1,10,5,0.4,1.0,1.0,1.0,0,4.45751,20170601T000000,1,1,1
19166308,21369025,15050,15050,15050, 60 months,19.52,394.73,E,E2,personal,5 years,OWN,39800.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19166308,,credit_card,Credit card refinancing,923xx,CA,13.99,0.0,20020501T000000,1.0,,,7.0,0.0,15236,94.6,12.0,w,0.0,0.0,16249.3,16249.3,15050.0,1199.28,0.0,0.0,0.0,20141201T000000,14670.4,,20141201T000000,0.0,,1,0,Fully Paid,1,6,2,0.4,1.0,1.0,1.0,0,11.9014,20190601T000000,1,1,1
19126320,21329039,9850,9850,9850, 36 months,25.57,394.61,F,F5,Regional Chartroom Clerk,10+ years,RENT,52000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19126320,,debt_consolidation,Debt consolidation,923xx,CA,25.71,0.0,20040701T000000,2.0,30.0,77.0,11.0,1.0,4890,39.1,18.0,w,0.0,0.0,11048.6,11048.6,9850.0,1198.58,0.0,0.0,0.0,20141201T000000,9075.53,,20150101T000000,0.0,30.0,1,0,Fully Paid,1,11,1,1.0,1.0,0.0,1.0,0,9.10638,20170601T000000,0,0,0
19116395,21319109,8450,8450,8450, 36 months,15.61,295.46,D,D1,incmanager,10+ years,RENT,40000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19116395,,credit_card,Credit card refinancing,565xx,MN,24.15,0.0,20021001T000000,1.0,81.0,60.0,12.0,1.0,8793,76.0,30.0,w,0.0,0.0,8975.15,8975.15,8450.0,525.15,0.0,0.0,0.0,20141101T000000,7793.31,,20150201T000000,0.0,133.0,1,0,Fully Paid,1,11,3,0.2,1.0,0.0,1.0,0,8.8638,20170601T000000,0,0,0
19106323,21309035,20000,20000,20000, 60 months,16.29,489.45,D,D2,First Lieutenant,6 years,MORTGAGE,85000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19106323,,debt_consolidation,Debt consolidation,975xx,OR,22.53,0.0,20030301T000000,0.0,77.0,93.0,12.0,1.0,13115,48.6,33.0,w,0.0,0.0,20271.5,20271.5,20000.0,271.5,0.0,0.0,0.0,20140701T000000,20271.5,,20140701T000000,0.0,,1,0,Fully Paid,1,7,3,0.4,1.0,0.0,1.0,0,6.90988,20190601T000000,0,0,1
19146422,21349139,1200,1200,1200, 36 months,16.99,42.78,D,D3,Repair Technician,< 1 year,RENT,35360.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19146422,,debt_consolidation,Debt consolidation,402xx,KY,34.89,0.0,20000301T000000,2.0,,,21.0,0.0,25059,80.1,36.0,w,0.0,0.0,1216.99,1216.99,1200.0,16.99,0.0,0.0,0.0,20140701T000000,1216.99,,20141201T000000,0.0,,1,0,Fully Paid,1,1,3,0.6,1.0,1.0,1.0,1,1.45181,20170601T000000,1,1,1
19096378,21299086,15000,15000,15000, 36 months,9.17,478.19,B,B1,caregiver,10+ years,RENT,60000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19096378,,other,Other,068xx,CO,15.28,0.0,19791101T000000,1.0,,,19.0,0.0,4888,12.0,29.0,f,0.0,0.0,15781.7,15781.7,15000.0,781.69,0.0,0.0,0.0,20150201T000000,12912.5,,20150201T000000,0.0,,1,0,Fully Paid,1,11,5,0.2,1.0,1.0,1.0,0,9.5638,20170601T000000,1,1,1
17724936,19857439,13225,13225,13225, 60 months,19.52,346.86,E,E2,Pharmacy Tech,10+ years,RENT,46000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17724936,,debt_consolidation,Debt consolidation,232xx,VA,19.33,0.0,20020701T000000,3.0,59.0,,5.0,0.0,7524,46.7,10.0,f,0.0,0.0,14278.9,14278.9,13225.0,1053.85,0.0,0.0,0.0,20141101T000000,12891.4,,20150201T000000,0.0,,1,0,Fully Paid,1,11,2,0.4,1.0,1.0,1.0,0,9.04852,20190601T000000,0,1,1
19076303,21279011,24000,24000,24000, 60 months,18.99,622.45,E,E1,traveling operator,10+ years,OWN,120000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19076303,,debt_consolidation,Debt consolidation,088xx,NJ,12.46,0.0,19950201T000000,1.0,46.0,,15.0,0.0,22129,49.6,31.0,w,0.0,0.0,24755.8,24755.8,24000.0,755.76,0.0,0.0,0.0,20140801T000000,24133.3,,20140901T000000,0.0,46.0,1,0,Fully Paid,1,11,2,0.2,1.0,1.0,1.0,0,6.2245,20190601T000000,0,1,0
19056304,21259018,4000,4000,4000, 36 months,10.99,130.94,B,B3,Supervisor,10+ years,MORTGAGE,70000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19056304,,home_improvement,Home improvement,236xx,VA,26.37,0.0,20050601T000000,1.0,,117.0,15.0,1.0,5926,18.1,33.0,w,0.0,0.0,4072.4,4072.4,4000.0,72.4,0.0,0.0,0.0,20140801T000000,3941.46,,20150201T000000,0.0,,1,0,Fully Paid,1,11,5,0.6,1.0,0.0,1.0,0,2.2446900000000003,20170601T000000,1,0,1
19056330,21259045,11000,11000,11000, 60 months,17.57,276.77,D,D4,Principal IT Project Manager,3 years,OWN,113000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19056330,,debt_consolidation,Debt consolidation,200xx,DC,27.22,1.0,19860401T000000,1.0,8.0,,10.0,0.0,11299,61.1,33.0,w,0.0,0.0,11478.1,11478.1,11000.0,478.07,0.0,0.0,0.0,20140901T000000,10924.5,,20150101T000000,0.0,,1,0,Fully Paid,1,4,3,0.8,0.0,1.0,1.0,0,2.93915,20190601T000000,0,1,1
19056421,21259131,6750,6750,6750, 36 months,14.99,233.96,C,C5,Integration Specialist,5 years,MORTGAGE,28275.0,Not Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19056421,,debt_consolidation,Debt consolidation,196xx,PA,20.67,0.0,20031001T000000,0.0,58.0,,7.0,0.0,6830,97.6,18.0,w,0.0,0.0,701.88,701.88,454.55,247.33,0.0,0.0,0.0,20140901T000000,233.96,,20150201T000000,0.0,,1,0,Charged Off,1,6,4,1.0,1.0,1.0,1.0,0,9.92934,20170601T000000,0,1,1
17493330,19615860,31500,31500,31500, 60 months,12.49,708.53,B,B5,Detective,10+ years,OWN,100000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17493330,,home_improvement,Home improvement,917xx,CA,10.08,0.0,19981001T000000,0.0,,,7.0,0.0,12546,31.5,32.0,f,0.0,0.0,33099.3,33099.3,31500.0,1599.28,0.0,0.0,0.0,20141101T000000,30265.2,,20141101T000000,0.0,,1,0,Fully Paid,1,11,5,1.0,1.0,1.0,1.0,0,8.502360000000001,20190601T000000,1,1,1
18995192,21147893,17050,17050,17050, 36 months,7.69,531.86,A,A4,Analyst - Compliance,1 year,RENT,90000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18995192,,debt_consolidation,Debt consolidation,112xx,NY,8.96,0.0,19930601T000000,0.0,,,11.0,0.0,31318,52.3,26.0,w,0.0,0.0,17303.0,17303.0,17050.0,252.99,0.0,0.0,0.0,20150101T000000,111.83,,20150101T000000,0.0,,1,0,Fully Paid,1,2,6,0.8,1.0,1.0,1.0,0,7.091469999999999,20170601T000000,1,1,1
17262574,14468101,13200,13200,13200, 60 months,17.57,332.12,D,D4,IT Service Management,7 years,RENT,56000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17262574,,debt_consolidation,Debt consolidation,956xx,CA,33.95,0.0,20030701T000000,0.0,,60.0,10.0,1.0,11895,82.0,35.0,w,0.0,0.0,13960.8,13960.8,13200.0,760.76,0.0,0.0,0.0,20141001T000000,12964.4,,20141201T000000,0.0,,1,0,Fully Paid,1,8,3,0.8,1.0,0.0,1.0,0,7.116860000000001,20190601T000000,1,0,1
19126120,21328844,3500,3500,3500, 36 months,14.49,120.46,C,C4,Processor,8 years,MORTGAGE,42012.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19126120,,medical,Medical expenses,809xx,CO,0.71,0.0,20000201T000000,0.0,,,2.0,0.0,336,22.4,9.0,f,0.0,0.0,3542.27,3542.27,3500.0,42.27,0.0,0.0,0.0,20140701T000000,3542.27,,20150201T000000,0.0,,1,0,Fully Paid,1,9,4,0.8,1.0,1.0,1.0,0,3.4407300000000003,20170601T000000,1,1,1
19166149,21368870,24000,24000,24000, 60 months,19.52,629.47,E,E2,Senior Consultant,3 years,OWN,90000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19166149,,home_improvement,Home improvement,080xx,NJ,22.74,0.0,20020601T000000,5.0,,,24.0,0.0,21815,28.1,49.0,w,0.0,0.0,24676.9,24676.9,24000.0,676.91,0.0,0.0,0.0,20140801T000000,17900.0,,20140801T000000,0.0,,1,0,Fully Paid,1,4,2,0.4,1.0,1.0,1.0,0,8.39293,20190601T000000,1,1,1
19205962,21408702,10000,10000,10000, 36 months,10.99,327.34,B,B3,Local Outreach Coordinator,8 years,MORTGAGE,51000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19205962,,debt_consolidation,Debt consolidation,208xx,MD,20.99,0.0,19980401T000000,0.0,43.0,,15.0,0.0,6436,32.8,30.0,f,0.0,0.0,10685.8,10685.8,10000.0,685.84,0.0,0.0,0.0,20150201T000000,8394.46,,20150201T000000,0.0,,1,0,Fully Paid,1,9,5,0.6,1.0,1.0,1.0,0,7.70212,20170601T000000,0,1,1
19186214,21388921,16700,16700,16700, 36 months,13.35,565.51,C,C2,Facilities Maintenance Supervisor,< 1 year,RENT,42000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19186214,,debt_consolidation,Debt consolidation,961xx,CA,21.46,0.0,19950601T000000,0.0,72.0,75.0,10.0,1.0,10991,55.2,33.0,f,0.0,0.0,18065.3,18065.3,16700.0,1365.35,0.0,0.0,0.0,20150101T000000,14672.3,,20150201T000000,0.0,72.0,1,0,Fully Paid,1,1,4,0.4,1.0,0.0,1.0,1,16.1574,20170601T000000,0,0,0
19186161,21388870,5000,5000,5000, 36 months,12.49,167.25,B,B5,"MANAGER, CUSTOMER SUPPORT",10+ years,MORTGAGE,105000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19186161,,debt_consolidation,Debt consolidation,802xx,CO,4.08,0.0,19840401T000000,3.0,37.0,53.0,6.0,1.0,2009,37.9,31.0,f,0.0,0.0,5102.88,5102.88,5000.0,102.88,0.0,0.0,0.0,20140801T000000,4935.63,,20140801T000000,0.0,37.0,1,0,Fully Paid,1,11,5,1.0,1.0,0.0,1.0,0,1.91143,20170601T000000,0,0,0
19136192,21338897,3500,3500,3500, 36 months,20.99,131.85,E,E4,doctor,2 years,RENT,60000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19136192,,other,Other,146xx,NM,17.32,0.0,20090901T000000,2.0,44.0,,7.0,0.0,10465,57.2,10.0,w,0.0,0.0,3561.22,3561.22,3500.0,61.22,0.0,0.0,0.0,20140701T000000,3561.22,,20140701T000000,0.0,,1,0,Fully Paid,1,3,2,0.8,1.0,1.0,1.0,0,2.637,20170601T000000,0,1,1
19206209,13307810,3000,3000,3000, 36 months,13.98,102.51,C,C3,Analyst,6 years,RENT,80000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19206209,,other,Other,207xx,MD,26.69,0.0,20020801T000000,1.0,,,14.0,0.0,13531,80.5,36.0,w,0.0,0.0,3069.11,3069.11,3000.0,69.11,0.0,0.0,0.0,20140801T000000,2966.6,,20140901T000000,0.0,,1,0,Fully Paid,1,7,4,0.6,1.0,1.0,1.0,0,1.53765,20170601T000000,1,1,1
19156215,21358926,10000,10000,10000, 60 months,24.99,293.46,F,F4,Personal Attendant,2 years,RENT,39800.0,Source Verified,20140701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19156215,,moving,Moving and relocation,919xx,CA,27.62,0.0,20070601T000000,2.0,,,11.0,0.0,20496,63.5,15.0,w,0.0,0.0,10208.2,10208.2,10000.0,208.25,0.0,0.0,0.0,20140801T000000,10208.2,,20140701T000000,0.0,,1,0,Fully Paid,1,3,1,0.8,1.0,1.0,1.0,0,8.84804,20190701T000000,1,1,1
19136176,21338882,3250,3250,3250, 36 months,12.99,109.49,C,C1,Operations Manager Dining Services,1 year,RENT,37000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19136176,,debt_consolidation,Debt consolidation,449xx,OH,25.11,0.0,20010301T000000,1.0,,,13.0,0.0,4676,20.9,21.0,w,0.0,0.0,3319.56,3319.56,3250.0,69.56,0.0,0.0,0.0,20140801T000000,3210.07,,20150201T000000,0.0,,1,0,Fully Paid,1,2,4,0.2,1.0,1.0,1.0,0,3.5510300000000004,20170601T000000,1,1,1
19176165,21378877,6500,6500,6500, 36 months,10.15,210.2,B,B2,Admin. Asst.,7 years,RENT,42000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19176165,,debt_consolidation,Debt consolidation,921xx,CA,16.5,0.0,19941101T000000,1.0,31.0,,9.0,0.0,7109,40.9,32.0,f,0.0,0.0,6554.98,6554.98,6500.0,54.98,0.0,0.0,0.0,20140701T000000,6554.98,,20140701T000000,0.0,31.0,1,0,Fully Paid,1,8,5,0.4,1.0,1.0,1.0,0,6.00571,20170601T000000,0,1,0
19116224,21318940,17600,17600,17600, 36 months,13.35,595.99,C,C2,Ind.Engineer,10+ years,MORTGAGE,85500.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19116224,,debt_consolidation,Debt consolidation,180xx,PA,23.47,0.0,20100201T000000,2.0,,,8.0,0.0,26573,77.5,17.0,w,0.0,0.0,18707.0,18707.0,17600.0,1107.02,0.0,0.0,0.0,20141201T000000,15727.1,,20141201T000000,0.0,,1,0,Fully Paid,1,11,4,0.4,1.0,1.0,1.0,0,8.36477,20170601T000000,1,1,1
19146125,21348854,9000,9000,9000, 36 months,13.35,304.77,C,C2,Records Manager & Asst. Manager,10+ years,MORTGAGE,65000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19146125,,debt_consolidation,Debt consolidation,701xx,LA,13.64,1.0,20031101T000000,2.0,18.0,,9.0,0.0,8448,65.5,22.0,f,0.0,0.0,9100.13,9100.13,9000.0,100.13,0.0,0.0,0.0,20140701T000000,9100.13,,20150201T000000,0.0,,1,0,Fully Paid,1,11,4,0.4,0.0,1.0,1.0,0,5.626519999999999,20170601T000000,0,1,1
19146199,21348923,12000,12000,12000, 60 months,17.57,301.93,D,D4,Core Maker,5 years,OWN,30200.0,Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19146199,,debt_consolidation,Debt consolidation,453xx,OH,24.96,0.0,20101001T000000,3.0,,,6.0,0.0,3619,33.8,9.0,f,0.0,0.0,187.0,187.0,0.0,46.9,15.1,125.0,22.5,20141001T000000,62.0,,20141101T000000,0.0,,1,0,Charged Off,1,6,3,0.8,1.0,1.0,1.0,0,11.9972,20190601T000000,1,1,1
19195685,13066754,11000,11000,11000, 36 months,13.35,372.5,C,C2,Task Order Manager,6 years,RENT,56000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19195685,,debt_consolidation,Debt consolidation,920xx,CA,18.95,1.0,19791201T000000,1.0,11.0,111.0,16.0,1.0,4666,19.5,28.0,w,0.0,0.0,11803.9,11803.9,11000.0,803.91,0.0,0.0,0.0,20150101T000000,9568.91,,20150201T000000,0.0,,1,0,Fully Paid,1,7,4,0.4,0.0,0.0,1.0,0,7.982139999999999,20170601T000000,0,0,1
19196116,21398844,23650,23650,23650, 60 months,23.43,672.57,F,F1,Fleet Manager,7 years,RENT,78000.0,Source Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19196116,,debt_consolidation,Debt consolidation,902xx,CA,23.77,0.0,20020801T000000,1.0,,,8.0,0.0,23877,70.4,15.0,w,0.0,0.0,1345.14,1345.14,425.72,919.42,0.0,0.0,0.0,20140801T000000,672.57,,20150101T000000,0.0,,1,0,Charged Off,1,8,1,0.2,1.0,1.0,1.0,0,10.3472,20190601T000000,1,1,1
19186126,21388838,2100,2100,2100, 36 months,18.24,76.18,D,D5,DSP,6 years,RENT,30000.0,Not Verified,20140601T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19186126,,other,Other,149xx,NY,19.92,0.0,20010801T000000,0.0,,76.0,14.0,1.0,175,1.5,28.0,f,0.0,0.0,76.18,76.18,44.26,31.92,0.0,0.0,0.0,20140701T000000,76.18,,20141201T000000,0.0,,1,0,Charged Off,1,7,3,1.0,1.0,0.0,1.0,0,3.0472,20170601T000000,1,0,1
19146245,21348969,20000,20000,20000, 60 months,14.49,470.47,C,C4,inspector,10+ years,MORTGAGE,85000.0,Source Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19146245,,debt_consolidation,Debt consolidation,481xx,MI,14.22,1.0,20010401T000000,1.0,6.0,,7.0,0.0,1461,14.0,19.0,f,0.0,0.0,20949.3,20949.3,20000.0,949.28,0.0,0.0,0.0,20141001T000000,19537.9,,20141001T000000,0.0,52.0,1,0,Fully Paid,1,11,4,0.8,0.0,1.0,1.0,0,6.64193,20190601T000000,0,1,0
19146129,21348858,5000,5000,5000, 36 months,6.49,153.23,A,A2,LVN,4 years,MORTGAGE,47000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19146129,,debt_consolidation,Debt consolidation,900xx,CA,19.82,0.0,19941201T000000,1.0,,,8.0,0.0,1354,16.3,20.0,w,0.0,0.0,5128.35,5128.35,5000.0,128.35,0.0,0.0,0.0,20141101T000000,4515.43,,20150201T000000,0.0,,1,0,Fully Paid,1,5,6,0.4,1.0,1.0,1.0,0,3.91226,20170601T000000,1,1,1
19136097,21338807,5000,5000,5000, 36 months,24.08,196.38,F,F2,Manager,10+ years,MORTGAGE,64070.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19136097,,debt_consolidation,Debt consolidation,386xx,MS,25.42,0.0,19940901T000000,0.0,,,13.0,0.0,22051,96.7,21.0,w,0.0,0.0,5198.74,5198.74,5000.0,198.74,0.0,0.0,0.0,20140801T000000,5002.36,,20140801T000000,0.0,,1,0,Fully Paid,1,11,1,0.4,1.0,1.0,1.0,0,3.6781,20170601T000000,1,1,1
19156283,21358992,20000,20000,20000, 36 months,10.15,646.76,B,B2,Vice President,3 years,OWN,700000.0,Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19156283,,other,Other,940xx,CA,0.28,0.0,19920201T000000,0.0,,,4.0,0.0,14015,14.0,15.0,w,0.0,0.0,21265.5,21265.5,20000.0,1265.47,0.0,0.0,0.0,20150201T000000,16738.2,,20150101T000000,0.0,,1,0,Fully Paid,1,4,5,0.4,1.0,1.0,1.0,0,1.10873,20170601T000000,1,1,1
19206148,21408882,6000,6000,6000, 36 months,17.57,215.63,D,D4,Clinical Nursing Supervisor,10+ years,RENT,110000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19206148,,medical,Medical expenses,937xx,CA,25.89,0.0,19920101T000000,1.0,80.0,,16.0,0.0,36063,51.5,31.0,w,0.0,0.0,6498.48,6498.48,6000.0,498.48,0.0,0.0,0.0,20141201T000000,5420.33,,20141201T000000,0.0,,1,0,Fully Paid,1,11,3,0.8,1.0,1.0,1.0,0,2.35233,20170601T000000,0,1,1
19166239,21368958,3150,3150,3150, 36 months,12.99,106.13,C,C1,Measurement automation lead tech,2 years,RENT,72000.0,Not Verified,20140601T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19166239,,other,Other,761xx,TX,6.45,0.0,20010501T000000,0.0,25.0,,6.0,0.0,6597,31.3,25.0,w,0.0,0.0,3400.48,3400.48,3150.0,250.48,0.0,0.0,0.0,20150201T000000,2657.57,,20150201T000000,0.0,25.0,1,0,Fully Paid,1,3,4,0.2,1.0,1.0,1.0,0,1.76883,20170601T000000,0,1,0
